Subject,Session/Partition,Localizer,EVEN_S-N
434_FED_20160909c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/434_FED_20160909c_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/434_FED_20160909c_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
435_FED_20160909b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/435_FED_20160909b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/435_FED_20160909b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
436_FED_20160909d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/436_FED_20160909d_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/436_FED_20160909d_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
437_FED_20160929_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/437_FED_20160929_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/437_FED_20160929_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
438_FED_20160929a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/438_FED_20160929a_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/438_FED_20160929a_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
439_POLY10_20160930_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/439_POLY10_20160930_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/439_POLY10_20160930_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
440_FED_20160930_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/440_FED_20160930_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/440_FED_20160930_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
441_FED_20161004a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/441_FED_20161004a_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/441_FED_20161004a_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
442_FED_20161004b_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/442_FED_20161004b_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/442_FED_20161004b_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
443_FED_20170412_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/443_FED_20170412_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/443_FED_20170412_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
443_FED_20161005_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/443_FED_20161005_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/443_FED_20161005_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
444_FED_20161006_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/444_FED_20161006_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/444_FED_20161006_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
445_FED_20161007_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/445_FED_20161007_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/445_FED_20161007_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
446_FED_20161007_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/446_FED_20161007_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/446_FED_20161007_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
447_FED_20161012a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/447_FED_20161012a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/447_FED_20161012a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
448_FED_20161012b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/448_FED_20161012b_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/448_FED_20161012b_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
449_FED_20161012c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/449_FED_20161012c_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/449_FED_20161012c_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
449_FED_20170201b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/449_FED_20170201b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/449_FED_20170201b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
450_FED_20161012_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/450_FED_20161012_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/450_FED_20161012_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
451_FED_20161013_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/451_FED_20161013_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/451_FED_20161013_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
452_POLY11_20161014_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/452_POLY11_20161014_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/452_POLY11_20161014_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
453_FED_20161014_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/453_FED_20161014_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/453_FED_20161014_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
454_FED_20161017_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/454_FED_20161017_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/454_FED_20161017_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
455_FED_20161018_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/455_FED_20161018_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/455_FED_20161018_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
456_FED_20161019b_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/456_FED_20161019b_3T1_PL2017/firstlevel_langlocSN/locT_0009_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/456_FED_20161019b_3T1_PL2017/firstlevel_langlocSN/con_0010.nii
457_FED_20161020_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/457_FED_20161020_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/457_FED_20161020_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
458_FED_20161021_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/458_FED_20161021_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/458_FED_20161021_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
459_FED_20161021_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/459_FED_20161021_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/459_FED_20161021_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
460_FED_20161025_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/460_FED_20161025_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/460_FED_20161025_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
461_FED_20161025a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/461_FED_20161025a_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/461_FED_20161025a_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
462_FED_20161026_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/462_FED_20161026_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/462_FED_20161026_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
463_FED_20161026_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/463_FED_20161026_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/463_FED_20161026_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
464_FED_20161028_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/464_FED_20161028_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/464_FED_20161028_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
465_FED_20161027_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/465_FED_20161027_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/465_FED_20161027_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
466_FED_20161027_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/466_FED_20161027_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/466_FED_20161027_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
467_FED_20161028_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/467_FED_20161028_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/467_FED_20161028_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
468_FED_20161031_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/468_FED_20161031_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/468_FED_20161031_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
469_FED_20161031_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/469_FED_20161031_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/469_FED_20161031_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
470_FED_20161101_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/470_FED_20161101_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/470_FED_20161101_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
471_FED_20161101_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/471_FED_20161101_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/471_FED_20161101_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
472_FED_20161101a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/472_FED_20161101a_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/472_FED_20161101a_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
473_FED_20190731a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20190731a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20190731a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
473_FED_20170918b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20170918b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20170918b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
473_FED_20161102a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20161102a_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20161102a_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
474_FED_20161102_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/474_FED_20161102_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/474_FED_20161102_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
475_FED_20161103a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/475_FED_20161103a_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/475_FED_20161103a_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
477_FED_20161103_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/477_FED_20161103_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/477_FED_20161103_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
478_FED_20161103_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/478_FED_20161103_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/478_FED_20161103_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
479_FED_20161104a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/479_FED_20161104a_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/479_FED_20161104a_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
480_FED_20161104_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/480_FED_20161104_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/480_FED_20161104_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
481_FED_20161107_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/481_FED_20161107_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/481_FED_20161107_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
482_FED_20161104_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/482_FED_20161104_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/482_FED_20161104_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
484_FED_20161108_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/484_FED_20161108_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/484_FED_20161108_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
488_FED_20161109_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/488_FED_20161109_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/488_FED_20161109_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
489_FED_20161114d_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/489_FED_20161114d_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/489_FED_20161114d_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
490_FED_20161115_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/490_FED_20161115_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/490_FED_20161115_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
491_FED_20161115_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/491_FED_20161115_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/491_FED_20161115_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
492_FED_20161116_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/492_FED_20161116_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/492_FED_20161116_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
493_FED_20161117_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/493_FED_20161117_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/493_FED_20161117_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
494_FED_20161114a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/494_FED_20161114a_3T1_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/494_FED_20161114a_3T1_PL2017/firstlevel_langlocSN/con_0034.nii
494_FED_20170106a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/494_FED_20170106a_3T2_PL2017/firstlevel_langlocSN/locT_0012_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/494_FED_20170106a_3T2_PL2017/firstlevel_langlocSN/con_0013.nii
495_FED_20161114_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/495_FED_20161114_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/495_FED_20161114_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
496_FED_20161118_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/496_FED_20161118_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/496_FED_20161118_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
497_FED_20161118_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/497_FED_20161118_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/497_FED_20161118_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
498_FED_20161121a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/498_FED_20161121a_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/498_FED_20161121a_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
499_FED_20161121b_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/499_FED_20161121b_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/499_FED_20161121b_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
500_FED_20161121_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/500_FED_20161121_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/500_FED_20161121_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
501_FED_20161122_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/501_FED_20161122_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/501_FED_20161122_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
502_FED_20161122_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/502_FED_20161122_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/502_FED_20161122_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
503_FED_20161128_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/503_FED_20161128_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/503_FED_20161128_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
504_FED_20161130_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/504_FED_20161130_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/504_FED_20161130_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
505_FED_20161204_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/505_FED_20161204_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/505_FED_20161204_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
506_FED_20161205_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/506_FED_20161205_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/506_FED_20161205_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
507_FED_20161207_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/507_FED_20161207_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/507_FED_20161207_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
508_FED_20161208_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/508_FED_20161208_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/508_FED_20161208_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
509_FED_20161208_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/509_FED_20161208_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/509_FED_20161208_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
